1	2005-10-27 23:40:14.000	To hide a column at run time you can hook up to the GridView's RowDataBound event and set the Visible property of the cell you want to hide to false:

 

protected void GridView1_RowDataBound(object sender, GridViewRowEventArgs e)

{

e.Row.Cells[0].Visible = false;

}
	Fredrik.NSquared2.com/viewpost.aspx?PostID=339&showfeedback=true		KnowledgeBasePage.aspx.cs	1301
2	2005-10-28 12:38:52.000	if ( !Page.IsPostBack ) { ButtonClose.Attributes.Add("onClick", "javascript:window.close();"); }	VB2TheMax.com/ShowContent.aspx?ID=ccc400c5-77d2-412b-bd5f-a89cf22ee854		KnowledgeBasePage.aspx.cs	

Briefly, extended requests in LDAP allow directory vendors to create whole new types of operations that are not built in to the base LDAP specification.  Essentially, the directory advertises that it supports a specific type of extended operation via the "supportedExtension" attribute in RootDSE (not loaded by default, so make sure you add it to your attribute list!).  If the client knows how to pass in the data to the extension operation and knows how to interpret the results, it can invoke the extended operation.  If not, too bad.

One such common extended LDAP operation is the "Who Am I?" operation as defined by RFC 4532.  Basically, the intent is to allow the LDAP client to issue the extended operation and receive a response that provides information about the identity of the user who is currently authenticated to the current LDAP connection via a previous bind operation (if a bind was performed). 

Interestingly, ADAM now supports the "Who Am I?" operation, as will Active Directory in the Longhorn server time frame.  As such, it makes an excellent target for investigation here as "Who Am I?" currently has no strongly typed wrapper in S.DS.P (yet) and is also exceedingly easy to both call and interpret the returned results.  I just learned about the existence of this thing via a thread on the exceedingly great mailing list "activedir.org".  I figured I should go ahead and give it a whirl to see how it works. 

Without further ado, I humbly submit a few lines of code that demonstrate binding to an ADAM instance on localhost on the default port (389) as the currently logged on user and then invoking the "Who Am I?" extended request to find out my own Windows user name (in case I forgot it :)). 

public class AdamWhoAmI
{
    public static void Main()
    {
        using (LdapConnection con = new LdapConnection("localhost"))
        {
            con.Bind(); //use default credentials. Current user can bind to ADAM...
            
            ExtendedRequest whoami = new ExtendedRequest("1.3.6.1.4.1.4203.1.11.3"); 

            //whoami OID shown above, as per RFC


            ExtendedResponse whoamiResult = (ExtendedResponse) con.SendRequest(whoami);
            Console.WriteLine(System.Text.Encoding.UTF8.GetString(whoamiResult.ResponseValue));

            //the result is a simple byte array that happens to contain UTF8 text
        }
        Console.ReadLine();
    }
}

Wow, pretty fancy stuff!  This actually compiled and ran on my very first try, which usually doesn't work out.  As such, I feel confident in describing this as "exceedingly simple".  On m	joekaplan.net/ADAMWhoAmIControlInSDSP.aspx			
223	2007-02-17 19:54:03.680	Postback under the covers
    Hidden field __EVENTTARGET carries the event target id and parameters. 
    Hidden field __EVENTARGUMENT carries formname. 
Make a button the default button
    Set the __EVENTARGUMENT as follows Page.RegisterHiddenField("__EVENTTARGET", "MyDefaultButton") 
    Another way: <inputonkeydown="if(event.keyCode==13){this.form.BTNNAME.click();return false;}">	intrader.jot.com/WikiHome/Hints.asp?cacheTime=1099891135378			
228	2007-02-18 22:05:37.093	Modifying your default Class
When you add a new class to a project, it defaults to having a new constructor and a few comments. Do you ever wish you could modify the way the file looks on creation, well here is how.

Browse out to C:\Program Files\Microsoft Visual Studio .NET 2003\VC#\VC#Wizards\CSharpAddClassWiz (this directory may vary depending on your installation). You will notice there are two sub-folders in this directory, Scripts and Templates. The templates directory contains a 1033 directory, and under that directory, ther is a file called NewCSharpFile.cs. Any modifications you make to this file, will be reflected in any new classes you create.

This functionality is great if all you need to do is add static data to your class (i.e. defualt methods or comments). However, if you want to add dynamic data to your class, you can do this by modifying the default.js script in the Scripts\1033 directory.

For example, if you utilize source safe, you may want to have a comment header in all of your classes. This can be accomplished by modifying the NewCSharpFile.cs and default.js files. For example:	johnkoerner.net/index.php?/archives/16-Modifying-your-default-Class.html			
298	2007-05-19 00:16:33.417	// Requires json.js
var continents = arrayAsJSONText.parseJSON();				
300	2007-05-18 00:00:00.000	CREATE PROCEDURE MaximumSalaryPerDepartment
AS
SELECT *
FROM
	Staff
WHERE
	StaffID IN 
	(
		SELECT TOP 1 StaffID
		FROM Staff AS Staff2 
		WHERE Staff.DepartmentID = Staff2.DepartmentID
		ORDER BY Salary DESC
	)				
217	2007-02-16 02:45:52.823	Query Active Directory Users using C#

I've been dinking around in the System.DirectoryServices namespace lately trying to update user's in Active Directory. This particular namespace has 2 main component classes: DirectoryEntry and DirectorySearcher. After a couple of days (hence no posting) I have successfully accomplished the tasks of querying for and updating users.  I will share some basic functionality for looking up and verifying users in Active Directory to lay the foundation for those of you that are interested.  It might be useful to read up on LDAP to get a good understanding of what it is and how it works with Active Directory.

Setting up the connection
public static DirectoryEntry GetDirectoryEntry()
{
   DirectoryEntry de = new DirectoryEntry();
   de.Path = "LDAP://OU=Domain,DC=YourDomain,DC=com";
   de.AuthenticationType = AuthenticationTypes.Secure;

   return de;
}

Does a User Exist?
Before you update any user information it is probably a good idea to find out if they actually exist in the Active Directory. 

public bool UserExists(string UserName)
{
   DirectoryEntry de = GetDirectoryEntry();
   DirectorySearcher deSearch = new DirectorySearcher();

   deSearch.SearchRoot = de;
   deSearch.Filter = "(&(objectClass=user) (cn=" + UserName + "))";

   SearchResultCollection results = deSearch.FindAll();


   if (results.Count == 0)
   {
      return false;
   }
   else
   {
      return true;
   }
} 

private String FindName(String userAccount)
{
   DirectoryEntry entry = GetDirectoryEntry();
   String account = userAccount.Replace(@"Domain\", "");

   try
   {
      DirectorySearcher search = new DirectorySearcher(entry);
      search.Filter = "(SAMAccountName=" + account + ")";
      search.PropertiesToLoad.Add("displayName");

      SearchResult result = search.FindOne();

      if (result != null)
      {
         return result.Properties["displayname"][0].ToString();
      }
      else
      {
         return "Unknown User";
      }
   }
   catch (Exception ex)
   {
      string debug = ex.Message;

      return "";
   }
}

The form I created has 2 textboxes (Username & Password) and a submit button. When the button is clicked all the events are fired and if everything checks out the user is updated in Active Directory. 

private void btnUpdate_Click(object sender, EventArgs e)
{
   if (tbUser.Text.ToString() != "" && tbPass.Text.ToString() != "")
   {
      string User = tbUser.Text.ToString();
      string Password = tbPass.Text.ToString();

      if (UserExists(FindName(userName).ToString()) == true)
      {
         ModifyUser(FindName(userName).ToString(), User, Password);
      }
   }
} 

Modify User Information
public void ModifyUser(string userDisplayName, string User, string Password)
{
   DirectoryEntry de = GetDirectoryEntry();
   de.Username = User;
   de.Password = Password; 

   DirectorySearcher ds = new DirectorySearcher(de);
   ds.Filter = ("(&(objectclass=user)(objectcategory=person)
               (displayname=" + userDisplayName + "))");

   ds.SearchScope = SearchScope.Subtree;

   SearchResult results = ds.FindOne();

   if (results != null)
   {
      try
      {
         DirectoryEntry updateEntry = results.GetDirectoryEntry();
         updateEntry.Properties["departmen	willasrari.com/blog/query-active-directory-users-using-c/000133.aspx			
241	2007-02-23 00:01:22.470	* Regarding master pages
          o Typed referencing of master pages

In the page markup, if you add the directive:
<%@ MasterType VirtualPath="~/_master/Default.master" %>
Assuming "~/_master/Default.master" is the path of your master page
When you write "Master" in the page class (C#/VB code file), this will not be of the generic "System.Web.UI.MasterPage" type, but will be the type of your master page (meaning you'll be able to access any property/method you have in this master page).

This is equivalent to writing something like "((MyCustomMasterClass) Page.Master)" in your in any web class (C#/VB code file of a page or user control), or "(Page.Master as MyCustomMasterClass)"

          o Setting a master page for all pages by default

In web.config under <system.web>, you should have something like
<pages masterPageFile="~/_master/Default.master" />
Again, assuming "~/_master/Default.master" is the path of your master page.
Of course, you'll need to set the "MasterPageFile" of the page directive to "" in the exceptional page that don't use this master page, And no, it doesn't set the master type for each page, you'll still need to add the directive or do the type casting whenever you need access to a property/method in the master from withing the page.	geekswithblogs.net/mohamed/archive/2007/01/12/useful_tips.aspx			
270	2007-03-02 15:14:15.477	System.DirectoryServices.ActiveDirectory.Domain.GetComputerDomain();	pinvoke.net/default.aspx/netapi32/NetGetJoinInformation.html			
213	2007-02-16 02:02:34.790	Tip of the Day: Determining which control caused the Postback

While not 100%, you can look at the following to see what control caused the postback on a form:

Request.Form("__EVENTTARGET")

It works because ASP.Net uses javascript to handle the postback functionality, and the __EVENTTARGET query string value can contain the name of the control which caused the postback.

Want to know what arguments are being passed during the postback? Take a look at the Request.Form("__EVENTARGUMENT") value!	dotnettechnologies.com/dotnettechnologies/PermaLink,guid,c775d82f-a394-47f6-9f9b-a0ac75f57738.aspx			
218	2007-02-16 02:53:46.717	Programmatically Ping Technorati using C#

Anyone that regularly reads or publishes blogs is probably familiar with the concept of pings. If you aren't familiar with the concept of the ping, at least you've heard of it right?

A pingback (ping for short) is a method by which a blog authoring tool (such as WordPress sends notification to a "ping server" (such as Technorati) informing of new or updated content. The ping is sent via XML-RPC signal and allows the ping server to generate a list of blogs or sites that have new material. This way when surfers visit these sites they will get a listing of the blogs with the latest content.

Most of the existing blog-authoring tools have built-in pinging technology.  If you are like me and want to create your own blogging software then you will have to create the pinging function yourself.  Using XML and C# I have successfully created a method of doing this.

This example uses Technorati but can just as easily be configured for any ping-service site that has an API.

private void UpdatePing()
{
   string ping = "http://rpc.technorati.com/rpc/ping";
   string url = "http://www.willasrari.com/blog";
   string name = "Will Asrari";

   HttpWebRequest request = (HttpWebRequest)WebRequest.Create(ping);
   request.Method = "POST";
   request.ContentType = "text/xml";

   Stream stream = (Stream)request.GetRequestStream();

   using (XmlTextWriter xml = new XmlTextWriter(stream, Encoding.UTF8))
   {
      xml.WriteStartDocument();
      xml.WriteStartElement("methodCall");
      xml.WriteElementString("methodName", "weblogUpdates.ping");
      xml.WriteStartElement("params");
      xml.WriteStartElement("param");
      xml.WriteElementString("value", name);
      xml.WriteEndElement();
      xml.WriteStartElement("param");
      xml.WriteElementString("value", url);
      xml.WriteEndElement();
      xml.WriteEndElement();
      xml.WriteEndElement();
      xml.Close();
   }

   using (HttpWebResponse response = (HttpWebResponse)request.GetResponse())
   {
      using (StreamReader sr = new StreamReader(response.GetResponseStream()))
      {
         string result = sr.ReadToEnd();
         sr.Close(); 
      }

      response.Close();
   }
}	willasrari.com/blog/programmatically-ping-technorati-using-c/00098.aspx			
219	2007-02-16 03:05:36.430	Create an RSS Feed Using XmlTextWriter

I have recently created an RSS feed for my site.  Using the .NET framework and C#, this process was very simple.  The framework includes an XmlTextWriter class for creating fast, forward-only streams or files containing W3C-conformed XML data.

The process to do this is very simple. You will first need to fill a DataSet with the entries, articles, products, etc... that you want to aggregate.  In the example below I selected all of the entries for my blog.  You can also limit this to keywords, dates, etc... You could even create feeds to let users track entries, comments, products, releases, or articles individually.

Next we will need to create a new column for the URL of the entry.  The next step that I took is one that is optional, but those around me that try it end up really liking it.  I then loop through the DataSet and use a Regular Expression to strip the illegal characters from the title and then concatenate the entry ID to create a static permalink to the article.  Static links are much better for search engine placement and optimization.

If you want to deal with regular dynamic URL's then simply remove or comment out the parts dealing with creating the static URL.

Now that the DataSet (ds) is ready we will send it to the GetXML function.  This function is very straight-forward.  The XmlTextWriter (objX) loops through each row in the DataSet and writes out the contents in XML format.

protected void Page_Load(object sender, EventArgs e)
{
   OleDbConnection objConn = new OleDbConnection
   (System.Configuration.ConfigurationManager.AppSettings["strConnection"]);

   DataSet ds = new DataSet();

   string strSQL = "SELECT Entry_ID, Entry_Title, Posted_By, Entry_Data, " +
   "Entry_Date FROM Entry_Information ORDER BY Entry_ID DESC;";

   OleDbDataAdapter da = new OleDbDataAdapter(strSQL, objConn);
   da.Fill(ds, "DataTable");

   ds.Tables[0].Columns.Add("Entry_URL");

   int dsRowCount = ds.Tables[0].Rows.Count;

   for (int i = 0; i < dsRowCount; i++)
   {
      string EntryTitle = ds.Tables[0].Rows[i]["Entry_Title"].ToString();

      string NewEntryTitle = EntryTitle.Replace(" ", "-");
      NewEntryTitle = NewEntryTitle.Replace("/", "slash");
      NewEntryTitle = Regex.Replace(NewEntryTitle, @"[^\w\@-]", "");

      int EntryID = Convert.ToInt32(ds.Tables[0].Rows[i]["Entry_ID"]);

      ds.Tables[0].Rows[i]["Entry_URL"] = "http://www.willasrari.com/blog/" + 
      NewEntryTitle + "/000" + EntryID + ".aspx";
   }

   GetXML(ds);
}

public void GetXML(DataSet ds)
{
   HttpContext.Current.Response.Clear();
   HttpContext.Current.Response.ContentType = "text/xml";

   XmlTextWriter objX = new XmlTextWriter
   (HttpContext.Current.Response.OutputStream, Encoding.UTF8);

   objX.WriteStartDocument();
   objX.WriteStartElement("rss");
   objX.WriteAttributeString("version", "2.0");
   objX.WriteStartElement("channel");
   objX.WriteElementString("title", "site_title)");
   objX.WriteElementString("link", "http://blog.willasrari.com");
   objX.WriteElementString("description", "description_of_your_site");
   objX.WriteElementString("copyright", "Copyright (C) 2005-2006");
   objX.WriteElementString("ttl", "5");

   if (ds != null)
   {
      foreach (DataRow dr in ds.Tables[0].Rows)
      {
         obj	willasrari.com/blog/create-an-rss-feed-using-xmltextwriter/00063.aspx			
220	2007-02-16 03:17:11.647	in HTML if i want to find the length or loop through an array of radio buttons in the browser i can usually go document.getElementById("arrayName").length;  cant I?

when you create a radiobuttonlist in asp.net it creates the correct radio tags on client side but it also surrounds them in a table with the same name.  you know that by naming the radios all the same it creates an array of the radios but asp.net throws in a table of the same name and i cant seem to access the radio buttons.

hmm ok. Nothing cant be done in javascript, use this following two lines to find the length of the tables, when i say length of the table, that is number of rows,

var rbListTable = document.getElementById("RadioButtonList1").childNodes[0];
var tableRows = rbListTable.childNodes;
var tabLen= tableRows.length

After you get that, you know what you have to do, loop through from 0 to tabLen-1

http://channel9.msdn.com/ShowPost.aspx?PostID=39233
Javascript to read RadioButtonList?
function getCheckedValue(checkables)
{    if (!checkables) return null; // no radios
    if (!checkables.length) return checkables.value; // one radio
   for (var i = 0; i < checkables.length; i++) // two or more
    {   if (checkables[i].checked)
       {   return checkables[i].value;
       }
    }
    return null; // none checked
}

then you can do things like

< form onsubmit="return validate(this);" >

function validate(form)
{   if (getCheckedValue(form.rblFont) == "Helvetica") { ... }
}

EDIT:
you probably want an escape() since you're building a URL
url += "&rblFont=" + escape(getCheckedValue(form.rblFont));

Maurits
I would rather not walk the whole form, trying to keep it short and sweet. Any ideas on how to walk the table for radio buttons?

This should do the trick:
function getSelectedItem()
{
  var list = document.getElementById("rblFont");
  var options = list.getElementsByTagName("input");
  for( x = 0; x < options.length; ++x )
  {
    if( options[x].type == "radio" && options[x].checked )
    {
      alert(options[x].value); // Do something more useful here.
      break;
    }
  }
} 

You're right, that does also work. And of course, in my code, you can also replace the lines:
  var list = document.getElementById("rblFont");
  var options = list.getElementsByTagName("input");
With:
  var options = document.getElementsByName("rblFont");

I hadn't noticed the inputs had the same name.	experts-exchange.com/Programming/Languages/.NET/ASP.NET/Q_21187082.html?qid=21187082			
230	2007-02-19 03:45:48.000	Get the freshest version of a javascript file from the server Oh yeah,
nearly forgot. Came up with a kind of make shift solution for my problem. I was putting all the code you mentioned above before the &lt;script&gt; blocks on the page but nothing was happening. What i did instead of using the src attribute in the script tag:
&lt;script language="JavaScript" src="javascript/func_loadimages.js"&gt;&lt;/script&gt;
i did this:
&lt;script language="JavaScript"&gt;
&lt;!--#include file="javascript/func_loadimages.js" --&gt;
&lt;!--#include file="javascript/func_formchecks.js" --&gt;
&lt;/script&gt;
since the change everything has worked nicely.
Good luck.	experts-exchange.com/Web_Development/Web_Languages-Standards/Q_21064765.html?qid=21064765			
1207	2012-05-31 11:57:54.447	What i have always done to deal with this is declare a global variable in javascript  and then set it after the initial page  load. For example: var isPostBack = false; function pageLoad() { if (!isPostBack) { // Do stuff isPostBack = true; } } It's always worked for me.	go4answers.webhost4life.com/Example/javascript-detect-pageisvalid-91418.aspx	isPostBack		
1208	2012-06-07 23:50:35.520	//Convert character to integer
currentInteger = currentString[counter] - '0';	stackoverflow.com/questions/239103/c-sharp-char-to-int	Character, int, convert		
1209	2012-06-09 15:09:17.253			// Register a callback to receive notifications of any unhandled exception.
		AppDomain.CurrentDomain.UnhandledException += OnUnhandledException;
	intellitect.com/wp-content/uploads/2011/01/Ch18.pdf	Threading exception handler		
1211	2012-06-13 20:29:07.343	tr:nth-child(even) {background: #FF0}
tr:nth-child(odd) {background: #CCC}
	w3.org/Style/Examples/007/evenodd.en.html	CSS, table, style, odd, even, row		
231	2007-02-19 05:15:29.457	The following code will allow you to talk to a printer (running on a specific IP Address) to query its current status.

OLEPRNLib is a COM object that appears to be installed on XP and greater machines.

On my machine I made a reference on the COM tab of the Add Reference dialog to "oleprn 1.0 Type Library" which lived in "c:\Windows\System32\oleprn.dll"

using System;
using OLEPRNLib;

namespace PrinterStatus
{
 /// 
 /// Summary description for Class1.
 /// 
 class Class1
 {
  /// 
  /// The main entry point for the application.
  /// 
  [STAThread]
  static void Main(string[] args)
  {
   string[] ErrorMessageText = new string[8];

   ErrorMessageText[0] = "service requested";
   ErrorMessageText[1] = "offline";
   ErrorMessageText[2] = "paper jammed";
   ErrorMessageText[3] = "door open";
   ErrorMessageText[4] = "no toner";
   ErrorMessageText[5] = "toner low";
   ErrorMessageText[6] = "out of paper";
   ErrorMessageText[7] = "low paper";

   int DeviceID = 1;
   int Retries = 1;
   int TimeoutInMS = 2000;
   string CommunityString = "public";
   string IPAddressOfPrinter = "10.3.0.93";

   // Create instance of COM object
   OLEPRNLib.SNMP snmp = new OLEPRNLib.SNMP();

   // Open the SNMP connect to the printer
   snmp.Open(IPAddressOfPrinter, CommunityString, Retries, TimeoutInMS);

   // The actual Warning/Error bits
   uint WarningErrorBits = snmp.GetAsByte(String.Format("25.3.5.1.2.{0}", DeviceID));

   // The actual Status
   uint StatusResult = snmp.GetAsByte(String.Format("25.3.2.1.5.{0}", DeviceID));

   // uint Result2 = snmp.GetAsByte(String.Format("25.3.5.1.1.{0}", DeviceID));

   string Result1Str = "";
   switch (StatusResult)
   {
    case 2 : Result1Str = "OK";
      break;
    case 3 : Result1Str = "Warning: ";
     break;
    case 4 : Result1Str = "Being Tested: ";
     break;
    case 5 : Result1Str = "Unavailable for any use: ";
     break;
    default : Result1Str = "Unknown Status Code : "+StatusResult;
     break;
   }

   string Str = "";
   if ((StatusResult == 3 || StatusResult == 5))
   {
    int Mask = 1;
    int NumMsg = 0;
    for (int i=0; i< 8; i++)
    {
     if ((WarningErrorBits & Mask) == Mask)
     {
      if (Str.Length > 0)
       Str += ", ";
      Str += ErrorMessageText[i];
      NumMsg = NumMsg + 1;
     }
     Mask = Mask * 2;
    }
   }
   Console.WriteLine(Result1Str + Str);
  }
 }
}
	blog.crowe.co.nz/archive/2005/08/08/182.aspx		blog.crowe.co.nz_-_PrinterStatus.cs	
232	2007-02-19 18:29:15.540	Javascript - Getting the control which called a function document.activeElement	dotnettechnologies.com/dotnettechnologies/PermaLink,guid,9fd1a674-dc81-412e-b5cd-70b2467c00b7.aspx			
233	2007-02-19 21:20:48.480	Simple default button
Setting a global default button for the page is very simple, all you have to do is add this code to your page... (You can get this working in ASP.net 1.x by changing 'ClientScript' to 'Page')

ClientScript.RegisterHiddenField("__EVENTTARGET", myButton.ClientID);

Though, this method will not work if you want multiple default buttons, as the single button event will always be fired.  Another caveat of this method is your JavaScript code (onclick, validators, etc) will not be fired and the form will post back to the server.

Multiple default buttons
default-bottons.gif It's not too much more difficult to implement multiple default buttons (see figure on the left) using client-side JavaScript.  I accomplish this by capturing the carriage return keypress and simulating a button click. Here's the code...

textBox.Attributes.Add("onKeyPress", "if((event.keyCode||event.which)==13){document.getElementById('" + button.ClientID + "').click();return false;}");	joel.net/me/weblog.aspx			
271	2007-03-03 10:52:44.000	&lt;%--
 How-to center a table without using the deprecated align attribute, and using cascading style sheets (CSS).
--%&gt;
&lt;table style="margin-left:auto; margin-right:auto;"&gt;	granneman.com/webdev/coding/css/centertables		ActiveDirectory.aspx	
234	2007-02-20 03:44:42.863	Windows 2003 Server SP1 Firewall Modification for Passive or PASV FTP Connections
(Portions of this document are parphrased from or directly copied from Microsoft KB article 555022 by Bernard Cheah, MVP.)

Passive Mode FTP connections are normally required by clients connecting through a NAT firewall or router. The client connects on port 21 and issues a PASV command, the server responds with a port in the 1024-65535 range for the data connection. After a data connection command is issued by the client, the server connects to the client using the port immediately above the client-side port of the control connection. The Windows 2003 SP1 Firewall will prevent PASV FTP from working properly unless exceptions for the ports are created. A metabase property key named PassivePortRange can be configured to specify the port range the server will respond with. This can be used to limit the security risk for the FTP server. The property key only exists in IIS 6.0. Support for IIS 5.0 on Windows 2000 can be added, but the system administrator will need to install Service Pack 4 and add the PassivePortRange key in the system registry. Two ports must be opened for each concurrent FTP connection.
On Windows 2003 Server with IIS6

    * To Enable Direct Metabase Edit
         1. Open the IIS Microsoft Management Console (MMC).
         2. Right-click on the Local Computer node.
         3. Select Properties.
         4. Make sure the Enable Direct Metabase Edit checkbox is checked.
    * Configure PassivePortRange via ADSUTIL script
         1. Click Start, click Run, type cmd, and then click OK.
         2. Type cd Inetpub\AdminScripts and then press ENTER.
         3. Type the following command where the range is specified in "..". cscript.exe adsutil.vbs set /MSFTPSVC/PassivePortRange "5001-5201"
         4. Restart the FTP Publishing Service.
      You'll see the following output, when you configure via ADSUTIL script:

      Microsoft (R) Windows Script Host Version 5.6
      Copyright (C) Microsoft Corporation 1996-2001. All rights reserved.

      PassivePortRange : (STRING) "5001-5201"

    * Add each port to the Windows Firewall
         1. Click Start, click Control Panel, open Windows Firewall, and select the Exceptions tab.
         2. Click the Add Port button.
         3. Enter a Name for the Exception and the first number in the port range.
         4. Click TCP if not already selected and click OK.
         5. Repeat for each port in the range - for large ranges see the end of the document.
         6. Enable the Windows Firewall on the General Tab.	newagedigital.com/cgi-bin/newagedigital/articles/ms-firewall-ftp.html			
235	2007-02-21 01:39:29.360	Kudos to Rick Sawtell for this clever SP

/*  Procedure to Grant EXECUTE permissions on all
 *  user defined stored procedures in the database
 *  to the user defined role db_ProcExecuter
 */

CREATE PROC [dbo].[usp_UpdateProcPermissions] AS
 DECLARE @ProcName varchar(128)    -- Procedure Name
 DECLARE @sql varchar(500)
 DECLARE ProcCursor CURSOR FOR
  SELECT Name
  FROM sysobjects
  WHERE TYPE = 'P'
  AND Name NOT LIKE 'sp_%'  -- remove system procs

 --Loop through records and grant execute permissions
 OPEN ProcCursor
 FETCH NEXT FROM ProcCursor INTO @ProcName
 WHILE (@@FETCH_STATUS = 0)
 BEGIN
  SET @sql = 'GRANT Execute ON ' + @ProcName + ' TO [db_ProcExecutor]'
  EXECUTE (@sql)
  Print 'Updated permissions on ' + @ProcName
  FETCH NEXT FROM ProcCursor INTO @ProcName
 END
 CLOSE ProcCursor
 DEALLOCATE ProcCursor	groups.google.com/group/microsoft.public.sqlserver.server/browse_thread/thread/3f33337179a22cd6/6bb7a42399a4f1f1?lnk=st&q=grant+user+execute+permission+on+stored+procs&rnum=6			
240	2007-02-22 22:48:19.550	Print UserAccountControl AD property programmatically.

Even there are a few standard AD Editors, including AD MMC, ADSIEdit, and LDM, I needed to read the UserAccountControl AD property from my application. UserAccountControl is a bit flags attribute,  so I had to create C# enum similar to C++ ADS_USER_FLAG_ENUM enum from MSDN.

Below is the code of functions GetUserAccountControl(DirectoryEntry anEntry) and
UserAccountControlToString(int? nUserAccountControl) :

        public static int? GetUserAccountControl(DirectoryEntry anEntry)

        {  //MNF 10/8/2005 if Properties["userAccountControl"] is not found ignore and return null

            int? val=null;

            if (null != anEntry)

            {

                PropertyCollection collProperties = anEntry.Properties;

                if ((null != collProperties) && (collProperties.Count > 0))

                {

                    object prop = anEntry.Properties["userAccountControl"];

                    if (null != prop && (prop is PropertyValueCollection))

                    {

                        object oVal = ((PropertyValueCollection)prop).Value;

////if property doesn't exist, than value is null See http://geekswithblogs.net/mnf/archive/2005/08/10/49754.aspx

                         val = (int?)oVal;

                    }

                }

            }

            Debug.Assert(val.HasValue , "anEntry.Properties[\"userAccountControl\"] not found");

            return val;

        }

        public static string UserAccountControlToString(int? nUserAccountControl) //, string sDelimeter)

        {

            if (!nUserAccountControl.HasValue )

            {

                return "UserAccountControl property wasn't loaded";

            }

            ADS_USER_FLAG_ENUM enUserAccountControl = (ADS_USER_FLAG_ENUM)nUserAccountControl;

            string sRet = enUserAccountControl.ToString();

            sRet=sRet.Replace("ADS_UF_",""); //remove the prefixes that looks redundunt

            return sRet;

        }

    }//class ADHepler

    //Alternatively you can use ActiveDs interop http://network.programming-in.net/articles/art14-2.asp?Interop=ActiveDs

    [Flags]

    public enum ADS_USER_FLAG_ENUM //http://msdn.microsoft.com/library/default.asp?url=/library/en-us/adsi/adsi/ads_user_flag_enum.asp

    {

            ADS_UF_SCRIPT = 0X0001,

            ADS_UF_ACCOUNTDISABLE = 0X0002,

            ADS_UF_HOMEDIR_REQUIRED = 0X0008,

            ADS_UF_LOCKOUT = 0X0010,

            ADS_UF_PASSWD_NOTREQD = 0X0020,

            ADS_UF_PASSWD_CANT_CHANGE = 0X0040,

            ADS_UF_ENCRYPTED_TEXT_PASSWORD_ALLOWED = 0X0080,

            ADS_UF_TEMP_DUPLICATE_ACCOUNT = 0X0100,

            ADS_UF_NORMAL_ACCOUNT = 0X0200,

            ADS_UF_INTERDOMAIN_TRUST_ACCOUNT = 0X0800,

            ADS_UF_WORKSTATION_TRUST_ACCOUNT = 0X1000,

            ADS_UF_SERVER_TRUST_ACCOUNT = 0X2000,

            ADS_UF_DONT_EXPIRE_PASSWD = 0X10000,

            ADS_UF_MNS_LOGON_ACCOUNT = 0X20000,

            ADS_UF_SMARTCARD_REQUIRED = 0X40000,

            ADS_UF_TRUSTED_FOR_DELEGATION = 0X80000,

            ADS_UF_NOT_DELEGATED = 0X100000,

            ADS_UF_USE_DES_KEY_ONLY = 0x200000,

            ADS_UF_DONT_REQUIRE_PREAUTH =	geekswithblogs.net/mnf/archive/2006/12/08/100620.aspx			
242	2007-02-23 00:45:47.163	Close your Outlook remotely

I got this mail from one of my colleague Chandra Shekhar Pathak sharing it with you guys, here it goes....

Ever wondered on how to close your Outlook remotely, when you by chance have forgotten to close it before leaving the office. I ended up in this situation couple of times and was badly looking for a way to tackle this problem.

Here I'm with a solution and it works perfectly. It's a one time setup and you are free of this tension.
Steps To Set

         1. Open Notepad.
         2. Type "tskill outlook" //without the quotes.
         3. Save it as closeoutlook.bat, in a secure location.
         4. In your Outlook, go to Tool -> Rules Wizard -> Client-Side Rules.
         5. Choose "New Rule".
         6. In the "Rules Wizard" popup, choose "Start from a blank rule". Leave the default option of "Check message when they arrive". Click Next.
         7. Tick "with specific words in the subject or body". Click on "specific words" at the below window and type a text like "kindlyclosemyoutlook". Click Next.
         8. In the new options pane, tick "start application". Click on "specific words" at the below window and Choose "closeoutlook.bat" file by browsing. By default it will show only *.exe files. Choose all files to view the batch files. Select that batch file.
         9. Click Next and then Finish.

Once the above setup is done, you can close your outlook anytime by just sending a mail to yourself (Outlook Account) with the text "kindlyclosemyoutlook" in your mail subject or body. Test it and you'll be amazed to see the beauty of software technology.	geekswithblogs.net/ram/archive/2006/11/13/96935.aspx			
244	2007-02-23 01:21:36.550	Testing for running in Visual Studio

I thought the DesignMode would work but I was wrong.

I tested for "running in VS" by testing for: 

if(System.Diagnostics.Debugger.IsAttached)

 

Stan Spotts just gave me this one:


public static readonly bool StartedFromVS = AppDomain.CurrentDomain.FriendlyName.EndsWith(".vshost.exe");

http://www.geekswithblogs.com/sspotts	geekswithblogs.net/mcastro/archive/2006/09/07/90540.aspx			
247	2007-02-23 01:33:37.213	Command Line Pointers for Windows Explorer

Here are some pointers on how to use Windows Explorer, in Microsoft Windows XP Professional from the Command Line.

To have C: open (No folders)

